Hora,Fecha,Pais,Unidad,Tipo_Oferta,Energía_Compra_Venta,Precio_Compra_Venta,Ofertada_Casada
1,2024-02-01,MI,CEVD287,V,0.7,-5.0,O
1,2024-02-01,MI,VGERE39,V,1.3,-3.41,O
1,2024-02-01,MI,VGERE33,V,3.2,-3.41,O
1,2024-02-01,MI,VGERE42,V,6.5,-3.41,O
1,2024-02-01,MI,VGERE47,V,0.4,-3.41,O
1,2024-02-01,MI,VGERE46,V,0.7,-3.41,O
1,2024-02-01,MI,VGERE45,V,1.6,-3.41,O
1,2024-02-01,MI,ADXVD04,V,0.4,-2.0,O
1,2024-02-01,MI,GNVD198,V,0.2,-0.1,O
1,2024-02-01,MI,VGERE13,V,3.4,-0.1,O
1,2024-02-01,MI,VGERE18,V,35.0,-0.1,O
1,2024-02-01,MI,GNVD200,V,4.0,-0.01,O
1,2024-02-01,MI,GNVD151,V,0.7,-0.01,O
1,2024-02-01,MI,GNVD150,V,0.1,-0.01,O
1,2024-02-01,MI,GNVD130,V,1.4,-0.01,O
1,2024-02-01,MI,EGVD077,V,2.7,0.0,O
1,2024-02-01,MI,CEVD038,V,2.1,0.0,O
1,2024-02-01,MI,CEVD053,V,0.6,0.0,O
1,2024-02-01,MI,CEVD209,V,3.1,0.0,O
1,2024-02-01,MI,CEVD279,V,5.8,0.0,O
1,2024-02-01,MI,CEVD289,V,0.9,0.0,O
1,2024-02-01,MI,CEVD328,V,0.1,0.0,O
1,2024-02-01,MI,CEVD329,V,0.1,0.0,O
1,2024-02-01,MI,CEVD331,V,0.8,0.0,O
1,2024-02-01,MI,CEVD332,V,2.1,0.0,O
1,2024-02-01,MI,CEVD350,V,0.1,0.0,O
1,2024-02-01,MI,CEVD352,V,0.2,0.0,O
1,2024-02-01,MI,CEVD358,V,0.6,0.0,O
1,2024-02-01,MI,CEVD360,V,2.0,0.0,O
1,2024-02-01,MI,CEVD361,V,0.7,0.0,O
1,2024-02-01,MI,CEVD366,V,0.5,0.0,O
1,2024-02-01,MI,CEVD375,V,0.2,0.0,O
1,2024-02-01,MI,CEVD378,V,0.6,0.0,O
1,2024-02-01,MI,CEVD381,V,0.4,0.0,O
1,2024-02-01,MI,VGERE33,V,9.2,0.0,O
1,2024-02-01,MI,IGVD106,V,3.9,0.0,O
1,2024-02-01,MI,IGVD107,V,0.4,0.0,O
1,2024-02-01,MI,IGVD108,V,0.7,0.0,O
1,2024-02-01,MI,IGVD109,V,3.7,0.0,O
1,2024-02-01,MI,IGVD110,V,2.9,0.0,O
1,2024-02-01,MI,KILVC01,V,0.1,0.0,O
1,2024-02-01,MI,NCEC01,V,0.6,0.0,O
1,2024-02-01,MI,EGLEVD1,V,0.2,0.0,O
1,2024-02-01,MI,GASNVD2,V,6.6,0.0,O
1,2024-02-01,MI,UFGC,V,10.0,0.0,O
1,2024-02-01,MI,EDRE013,V,0.3,0.0,O
1,2024-02-01,MI,EDRE016,V,3.7,0.0,O
1,2024-02-01,MI,EDRE017,V,2.7,0.0,O
1,2024-02-01,MI,EDRE020,V,0.1,0.0,O
1,2024-02-01,MI,EDRE027,V,0.1,0.0,O
1,2024-02-01,MI,EDRE029,V,0.5,0.0,O
1,2024-02-01,MI,EGEDRE2,V,0.3,0.0,O
1,2024-02-01,MI,EGEDRE6,V,1.4,0.0,O
1,2024-02-01,MI,EGEDRE9,V,3.7,0.0,O
1,2024-02-01,MI,LMEVD18,V,1.1,0.0,O
1,2024-02-01,MI,LMEVD13,V,3.7,0.0,O
1,2024-02-01,MI,CARVC01,V,0.1,0.0,O
1,2024-02-01,MI,LMEVD17,V,1.4,0.0,O
1,2024-02-01,MI,LMERVD1,V,3.0,0.0,O
1,2024-02-01,MI,LMEVD11,V,1.0,0.0,O
1,2024-02-01,MI,EGVD381,V,0.1,0.0,O
1,2024-02-01,MI,EGVD115,V,0.3,0.0,O
1,2024-02-01,MI,EGVD210,V,0.2,0.0,O
1,2024-02-01,MI,EGVD224,V,0.1,0.0,O
1,2024-02-01,MI,EGVD114,V,0.2,0.0,O
1,2024-02-01,MI,EGLEV2,V,0.4,0.0,O
1,2024-02-01,MI,EGVD408,V,2.6,0.0,O
1,2024-02-01,MI,EGVD156,V,0.1,0.0,O
1,2024-02-01,MI,EGVD265,V,0.1,0.0,O
1,2024-02-01,MI,EGVD051,V,0.5,0.0,O
1,2024-02-01,MI,EGVD052,V,0.2,0.0,O
1,2024-02-01,MI,EGVD410,V,0.4,0.0,O
1,2024-02-01,MI,WMVD088,V,1.8,0.0,O
1,2024-02-01,MI,EGEDRE1,V,24.6,0.0,O
1,2024-02-01,MI,EGVD067,V,3.1,0.0,O
1,2024-02-01,MI,EGVD222,V,0.1,0.0,O
1,2024-02-01,MI,EGVD373,V,2.3,0.0,O
1,2024-02-01,MI,EGVD361,V,0.6,0.0,O
1,2024-02-01,MI,EGVD085,V,0.1,0.0,O
1,2024-02-01,MI,EGVD092,V,0.2,0.0,O
1,2024-02-01,MI,EGVD467,V,0.3,0.0,O
1,2024-02-01,MI,ACE4,V,12.4,0.01,O
1,2024-02-01,MI,CEVD302,V,1.3,0.2,O
1,2024-02-01,MI,EGVD074,V,0.1,1.0,O
1,2024-02-01,MI,EBRA,V,0.4,1.0,O
1,2024-02-01,MI,EGVD292,V,1.7,1.5,O
1,2024-02-01,MI,EGVD291,V,0.8,1.6,O
1,2024-02-01,MI,EGVD065,V,0.5,1.68,O
1,2024-02-01,MI,EGVD055,V,0.7,1.69,O
1,2024-02-01,MI,EGVD056,V,0.2,1.72,O
1,2024-02-01,MI,EGVD060,V,1.7,5.0,O
1,2024-02-01,MI,EGVD059,V,1.3,5.0,O
1,2024-02-01,MI,EGVD058,V,2.8,5.0,O
1,2024-02-01,MI,EGVD379,V,3.6,5.0,O
1,2024-02-01,MI,EGVD471,V,0.5,10.0,O
1,2024-02-01,MI,EGVD455,V,1.3,13.05,O
1,2024-02-01,MI,EGVD075,V,3.7,13.05,O
1,2024-02-01,MI,EGEDVD3,V,1.9,14.0,O
1,2024-02-01,MI,HISVD08,V,1.7,19.0,O
1,2024-02-01,MI,DTVD049,V,0.5,31.05,O
1,2024-02-01,MI,DTVD058,V,1.0,31.05,O
1,2024-02-01,MI,CEVD335,V,6.7,39.62,O
1,2024-02-01,MI,CEVD377,V,1.1,39.62,O
1,2024-02-01,MI,EGVD372,V,2.2,40.99,O
1,2024-02-01,MI,EGVD097,V,1.2,40.99,O
1,2024-02-01,MI,EGVD088,V,1.6,40.99,O
1,2024-02-01,MI,EENRC02,V,2.0,41.4,O
1,2024-02-01,MI,ENRVD12,V,0.8,41.4,O
1,2024-02-01,MI,GSVD123,V,7.8,49.01,O
1,2024-02-01,MI,CTN4,V,90.0,50.0,O
1,2024-02-01,MI,DETIC01,V,63.8,57.89,O
1,2024-02-01,MI,DETVD04,V,39.9,57.89,O
1,2024-02-01,MI,DETVD03,V,1.0,57.89,O
1,2024-02-01,MI,SEDVD05,V,24.0,57.89,O
1,2024-02-01,MI,RABID2R,V,50.2,57.89,O
1,2024-02-01,MI,EGVD138,V,3.4,59.13,O
1,2024-02-01,MI,EGVD100,V,1.6,59.13,O
1,2024-02-01,MI,VGERE05,V,5.0,62.2,O
1,2024-02-01,MI,DOUSUP,V,75.0,64.0,O
1,2024-02-01,MI,ALG3,V,50.0,64.7,O
1,2024-02-01,MI,DOUSUP,V,40.0,66.0,O
1,2024-02-01,MI,CTGN2,V,9.5,66.73,O
1,2024-02-01,MI,GALPWV2,V,0.1,66.86,O
1,2024-02-01,MI,CTGN2,V,9.5,67.57,O
1,2024-02-01,MI,EGVD053,V,3.0,67.88,O
1,2024-02-01,MI,EGVD099,V,2.0,67.88,O
1,2024-02-01,MI,CTGN2,V,9.5,68.4,O
1,2024-02-01,MI,GALPWV2,V,0.1,68.99,O
1,2024-02-01,MI,ENRVD03,V,2.3,69.0,O
1,2024-02-01,MI,ENRVD11,V,12.0,69.0,O
1,2024-02-01,MI,IBEVD11,V,36.8,69.0,O
1,2024-02-01,MI,IBRM01,V,1.8,69.0,O
1,2024-02-01,MI,IBEVD17,V,0.1,69.0,O
1,2024-02-01,MI,IBGESX,V,0.1,69.0,O
1,2024-02-01,MI,ICUVD04,V,0.1,69.0,O
1,2024-02-01,MI,RTG02,V,100.0,69.0,O
1,2024-02-01,MI,CLIVD11,V,0.4,69.0,O
1,2024-02-01,MI,CLIVD24,V,0.8,69.0,O
1,2024-02-01,MI,CTGN2,V,9.5,69.24,O
1,2024-02-01,MI,TEMON,V,53.0,69.43,O
1,2024-02-01,MI,CTGN2,V,9.5,70.08,O
1,2024-02-01,MI,SBO3,V,11.0,70.26,O
1,2024-02-01,MI,SBO3,V,11.0,70.89,O
1,2024-02-01,MI,CTGN2,V,9.5,70.92,O
1,2024-02-01,MI,GALPWV2,V,0.1,71.45,O
1,2024-02-01,MI,SBO3,V,11.0,71.51,O
1,2024-02-01,MI,VGERE05,V,5.0,71.66,O
1,2024-02-01,MI,CTGN2,V,9.5,71.76,O
1,2024-02-01,MI,EGVD024,V,2.1,71.79,O
1,2024-02-01,MI,EGVD087,V,2.9,71.79,O
1,2024-02-01,MI,SBO3,V,11.0,72.14,O
1,2024-02-01,MI,CTGN2,V,9.5,72.59,O
1,2024-02-01,MI,SBO3,V,11.0,72.76,O
1,2024-02-01,MI,ACE4,V,7.0,73.2,O
1,2024-02-01,MI,SBO3,V,11.0,73.39,O
1,2024-02-01,MI,CTGN2,V,9.5,73.43,O
1,2024-02-01,MI,ACE4,V,9.7,73.63,O
1,2024-02-01,MI,SBO3,V,11.0,74.01,O
1,2024-02-01,MI,GESTVD2,V,28.8,74.01,O
1,2024-02-01,MI,GESTVD4,V,2.6,74.01,O
1,2024-02-01,MI,GESVD22,V,14.4,74.01,O
1,2024-02-01,MI,GSVD116,V,4.6,74.01,O
1,2024-02-01,MI,GSVD117,V,4.3,74.01,O
1,2024-02-01,MI,ACE4,V,9.7,74.07,O
1,2024-02-01,MI,CTGN2,V,9.5,74.37,O
1,2024-02-01,MI,ACE4,V,9.7,74.5,O
1,2024-02-01,MI,SBO3,V,11.0,74.64,O
1,2024-02-01,MI,ACE4,V,9.7,74.93,O
1,2024-02-01,MI,SBO3,V,11.0,75.26,O
1,2024-02-01,MI,CTGN2,V,9.5,75.31,O
1,2024-02-01,MI,ACE4,V,9.7,75.36,O
1,2024-02-01,MI,ACE4,V,9.7,75.79,O
1,2024-02-01,MI,SBO3,V,11.0,75.99,O
1,2024-02-01,MI,ACE4,V,9.7,76.23,O
1,2024-02-01,MI,CTGN2,V,9.5,76.35,O
1,2024-02-01,MI,SBO3,V,11.0,76.71,O
1,2024-02-01,MI,ACE4,V,9.7,76.76,O
1,2024-02-01,MI,ACE4,V,9.7,77.29,O
1,2024-02-01,MI,CTGN2,V,9.5,77.38,O
1,2024-02-01,MI,SBO3,V,11.0,77.54,O
1,2024-02-01,MI,ACE4,V,9.7,77.92,O
1,2024-02-01,MI,GSVD116,V,4.6,78.01,O
1,2024-02-01,MI,GSVD117,V,4.3,78.01,O
1,2024-02-01,MI,GESVD22,V,14.5,78.01,O
1,2024-02-01,MI,GESTVD4,V,2.7,78.01,O
1,2024-02-01,MI,GESTVD2,V,28.9,78.01,O
1,2024-02-01,MI,SBO3,V,11.0,78.36,O
1,2024-02-01,MI,CTGN2,V,9.5,78.42,O
1,2024-02-01,MI,ACE4,V,9.7,78.55,O
1,2024-02-01,MI,ACE4,V,9.7,79.19,O
1,2024-02-01,MI,SBO3,V,11.0,79.19,O
1,2024-02-01,MI,CTGN2,V,9.5,79.46,O
1,2024-02-01,MI,ACE4,V,9.7,79.82,O
1,2024-02-01,MI,SBO3,V,11.0,80.01,O
1,2024-02-01,MI,ACE4,V,9.7,80.45,O
1,2024-02-01,MI,CTGN2,V,9.5,80.5,O
1,2024-02-01,MI,SBO3,V,11.0,80.84,O
1,2024-02-01,MI,ACE4,V,9.7,81.08,O
1,2024-02-01,MI,CTGN2,V,9.5,81.54,O
1,2024-02-01,MI,SBO3,V,11.0,81.66,O
1,2024-02-01,MI,ACE4,V,9.7,81.71,O
1,2024-02-01,MI,GESTVD2,V,34.6,82.01,O
1,2024-02-01,MI,GESTVD4,V,3.2,82.01,O
1,2024-02-01,MI,GESVD22,V,17.4,82.01,O
1,2024-02-01,MI,GSVD116,V,5.6,82.01,O
1,2024-02-01,MI,GSVD117,V,5.2,82.01,O
1,2024-02-01,MI,ACE4,V,9.7,82.35,O
1,2024-02-01,MI,SBO3,V,11.0,82.48,O
1,2024-02-01,MI,EGVD076,V,0.3,82.51,O
1,2024-02-01,MI,EGVD089,V,4.7,82.51,O
1,2024-02-01,MI,CTGN2,V,9.5,82.57,O
1,2024-02-01,MI,ACE4,V,9.7,82.98,O
1,2024-02-01,MI,SBO3,V,11.0,83.41,O
1,2024-02-01,MI,CTGN2,V,9.5,83.61,O
1,2024-02-01,MI,SBO3,V,11.0,84.23,O
1,2024-02-01,MI,ACE4,V,9.7,84.31,O
1,2024-02-01,MI,ALG3,V,50.0,84.31,O
1,2024-02-01,MI,CTGN2,V,9.5,84.65,O
1,2024-02-01,MI,SBO3,V,11.0,85.26,O
1,2024-02-01,MI,CTJON3R,V,360.0,85.6,O
1,2024-02-01,MI,CTGN2,V,9.5,85.69,O
1,2024-02-01,MI,ACE4,V,9.7,85.74,O
1,2024-02-01,MI,GESTVD2,V,39.3,86.01,O
1,2024-02-01,MI,GESTVD4,V,3.6,86.01,O
1,2024-02-01,MI,GESVD22,V,19.7,86.01,O
1,2024-02-01,MI,GSVD116,V,6.3,86.01,O
1,2024-02-01,MI,GSVD117,V,5.8,86.01,O
1,2024-02-01,MI,DUER,V,120.0,86.43,O
1,2024-02-01,MI,ACE4,V,12.0,86.74,O
1,2024-02-01,MI,SBO3,V,6.3,87.26,O
1,2024-02-01,MI,DUER,V,120.0,87.28,O
1,2024-02-01,MI,CTJON1R,V,360.0,87.86,O
1,2024-02-01,MI,DUER,V,115.0,88.13,O
1,2024-02-01,MI,CTGN2,V,10.5,88.27,O
1,2024-02-01,MI,ALG3,V,50.0,88.44,O
1,2024-02-01,MI,DUER,V,115.0,88.98,O
1,2024-02-01,MI,CTGN2,V,7.8,89.27,O
1,2024-02-01,MI,DUER,V,115.0,89.83,O
1,2024-02-01,MI,GESTVD2,V,41.7,90.01,O
1,2024-02-01,MI,GESTVD4,V,4.1,90.01,O
1,2024-02-01,MI,GESVD22,V,21.1,90.01,O
1,2024-02-01,MI,GSVD116,V,7.0,90.01,O
1,2024-02-01,MI,GSVD117,V,6.4,90.01,O
1,2024-02-01,MI,DUER,V,115.0,90.68,O
1,2024-02-01,MI,GOIEC01,V,3.9,96.0,O
1,2024-02-01,MI,TAMEGA,V,220.0,97.1,O
1,2024-02-01,MI,VAN2,V,1.3,98.0,O
1,2024-02-01,MI,GOIEC01,V,3.9,100.0,O
1,2024-02-01,MI,EGVD372,V,1.2,101.06,O
1,2024-02-01,MI,EGVD455,V,3.8,101.06,O
1,2024-02-01,MI,TEMON,V,35.0,105.47,O
1,2024-02-01,MI,GOIEC01,V,1.9,108.0,O
1,2024-02-01,MI,LAUEC01,V,2.0,108.0,O
1,2024-02-01,MI,UFBG,V,45.0,110.0,O
1,2024-02-01,MI,LAUEC01,V,3.9,113.0,O
1,2024-02-01,MI,LAUEC01,V,0.3,118.0,O
1,2024-02-01,MI,LAURM01,V,0.6,118.0,O
1,2024-02-01,MI,UFBG,V,45.0,120.0,O
1,2024-02-01,MI,EGVD024,V,3.4,127.83,O
1,2024-02-01,MI,EGVD053,V,0.7,127.83,O
1,2024-02-01,MI,EGVD138,V,0.9,127.83,O
1,2024-02-01,MI,UFBG,V,45.0,130.0,O
1,2024-02-01,MI,ACAVADO,V,86.0,145.73,O
1,2024-02-01,MI,EGVD076,V,5.0,161.58,O
1,2024-02-01,MI,UFMI,V,78.0,170.01,O
1,2024-02-01,MI,UFTA,V,10.0,171.03,O
1,2024-02-01,MI,UFMI,V,72.0,175.01,O
1,2024-02-01,MI,UFTA,V,13.0,176.03,O
1,2024-02-01,MI,UFMI,V,53.0,187.01,O
1,2024-02-01,MI,UFGC,V,41.0,188.02,O
1,2024-02-01,MI,EGVD111,V,23.3,200.0,O
1,2024-02-01,MI,EGVD024,V,2.2,202.17,O
1,2024-02-01,MI,EGVD372,V,2.8,202.17,O
1,2024-02-01,MI,EGVD076,V,5.0,249.44,O
1,2024-02-01,MI,EGVD024,V,5.0,303.4,O
1,2024-02-01,MI,EGVD024,V,2.1,361.58,O
1,2024-02-01,MI,WMVD101,C,0.2,1002.0,C
1,2024-02-01,MI,WMVD147,C,0.1,1002.0,C
1,2024-02-01,MI,IBEVD15,C,2.0,801.0,C
1,2024-02-01,MI,IBEVD14,C,2.0,801.0,C
1,2024-02-01,MI,NXVD219,C,49.5,700.0,C
1,2024-02-01,MI,NXVD289,C,0.1,700.0,C
1,2024-02-01,MI,NXVD287,C,0.1,700.0,C
1,2024-02-01,MI,NXVD152,C,0.1,700.0,C
1,2024-02-01,MI,NEXVD23,C,12.5,700.0,C
1,2024-02-01,MI,NEXVD25,C,8.3,700.0,C
1,2024-02-01,MI,NXVD112,C,0.1,700.0,C
1,2024-02-01,MI,NEXVD36,C,17.9,700.0,C
1,2024-02-01,MI,ADURC01,C,0.5,650.0,C
1,2024-02-01,MI,CAMG20X,C,0.4,600.0,C
1,2024-02-01,MI,WMVD183,C,0.1,600.0,C
1,2024-02-01,MI,EGVD379,C,0.3,500.0,C
1,2024-02-01,MI,EGVD086,C,0.1,500.0,C
1,2024-02-01,MI,EGVD183,C,0.1,500.0,C
1,2024-02-01,MI,EGVD064,C,0.5,500.0,C
1,2024-02-01,MI,EGVD248,C,0.1,500.0,C
1,2024-02-01,MI,EGLEVD1,C,0.1,500.0,C
1,2024-02-01,MI,EGVD454,C,0.4,500.0,C
1,2024-02-01,MI,EGVD121,C,7.5,500.0,C
1,2024-02-01,MI,EGVD089,C,0.1,500.0,C
1,2024-02-01,MI,EGVD024,C,2.1,500.0,C
1,2024-02-01,MI,EGLEC01,C,23.3,500.0,C
1,2024-02-01,MI,EGVD288,C,0.2,500.0,C
1,2024-02-01,MI,EGVD293,C,0.4,500.0,C
1,2024-02-01,MI,EGVD290,C,0.1,500.0,C
1,2024-02-01,MI,EGVD083,C,0.3,500.0,C
1,2024-02-01,MI,EGEDVD4,C,0.3,451.0,C
1,2024-02-01,MI,EGEDRE3,C,0.3,451.0,C
1,2024-02-01,MI,EGEDRE5,C,0.6,451.0,C
1,2024-02-01,MI,SESVD02,C,0.1,400.0,C
1,2024-02-01,MI,SESVD05,C,0.2,400.0,C
1,2024-02-01,MI,EBLVD56,C,0.1,400.0,C
1,2024-02-01,MI,EBLVD41,C,0.1,400.0,C
1,2024-02-01,MI,EBLVD40,C,0.1,400.0,C
1,2024-02-01,MI,EBLVD49,C,0.3,400.0,C
1,2024-02-01,MI,EBLVD62,C,0.1,400.0,C
1,2024-02-01,MI,TLCMC01,C,7.8,400.0,C
1,2024-02-01,MI,CEVD281,C,0.2,350.0,C
1,2024-02-01,MI,CEVD376,C,0.1,350.0,C
1,2024-02-01,MI,ADXVD04,C,0.1,350.0,C
1,2024-02-01,MI,CEVD004,C,0.1,350.0,C
1,2024-02-01,MI,CEVD327,C,7.0,350.0,C
1,2024-02-01,MI,CEVD284,C,0.2,350.0,C
1,2024-02-01,MI,CEVD266,C,0.3,350.0,C
1,2024-02-01,MI,CEVD398,C,0.1,350.0,C
1,2024-02-01,MI,CEVD399,C,0.1,350.0,C
1,2024-02-01,MI,FORTC01,C,3.7,300.3,C
1,2024-02-01,MI,TEXZC01,C,1.0,300.0,C
1,2024-02-01,MI,VIEECA1,C,83.4,300.0,C
1,2024-02-01,MI,VGERE17,C,1.0,300.0,C
1,2024-02-01,MI,ICGAC01,C,12.3,300.0,C
1,2024-02-01,MI,EFGC01,C,15.0,300.0,C
1,2024-02-01,MI,CONEC01,C,1.0,300.0,C
1,2024-02-01,MI,EGLEC01,C,2.2,274.09,C
1,2024-02-01,MI,IGNVD82,C,0.4,268.35,C
1,2024-02-01,MI,IGNVD81,C,0.3,268.35,C
1,2024-02-01,MI,IGNVD80,C,0.5,268.35,C
1,2024-02-01,MI,IGNVD78,C,1.3,268.35,C
1,2024-02-01,MI,IGNVD79,C,1.0,268.35,C
1,2024-02-01,MI,ASIVD05,C,3.0,220.0,C
1,2024-02-01,MI,ASIVD03,C,0.1,220.0,C
1,2024-02-01,MI,ASIVD02,C,13.0,220.0,C
1,2024-02-01,MI,ASIVD06,C,46.2,220.0,C
1,2024-02-01,MI,ASIVD01,C,2.7,220.0,C
1,2024-02-01,MI,EGLRM01,C,1.1,200.0,C
1,2024-02-01,MI,GNVD130,C,2.4,200.0,C
1,2024-02-01,MI,GNRVD13,C,0.1,200.0,C
1,2024-02-01,MI,GNRVD31,C,0.2,200.0,C
1,2024-02-01,MI,GNVD150,C,0.1,200.0,C
1,2024-02-01,MI,CELSR01,C,80.0,200.0,C
1,2024-02-01,MI,SOCRC05,C,0.1,190.0,C
1,2024-02-01,MI,IGNVD64,C,2.3,169.0,C
1,2024-02-01,MI,IGNVD67,C,3.8,169.0,C
1,2024-02-01,MI,LMERC01,C,4.3,150.0,C
1,2024-02-01,MI,CENTC01,C,5.0,128.69,C
1,2024-02-01,MI,WMVD088,C,5.1,119.0,C
1,2024-02-01,MI,WMVD184,C,2.1,119.0,C
1,2024-02-01,MI,CEVD309,C,0.2,118.69,C
1,2024-02-01,MI,CEVD308,C,0.2,118.69,C
1,2024-02-01,MI,CEVD307,C,0.3,118.69,C
1,2024-02-01,MI,CEVD335,C,1.0,118.69,C
1,2024-02-01,MI,CEVD234,C,0.2,118.69,C
1,2024-02-01,MI,SEDVD06,C,0.6,106.95,C
1,2024-02-01,MI,DETVD37,C,0.1,106.95,C
1,2024-02-01,MI,DETVD09,C,0.1,106.95,C
1,2024-02-01,MI,ENRVD02,C,4.0,103.5,C
1,2024-02-01,MI,ENRVD05,C,2.0,103.5,C
1,2024-02-01,MI,ENRVD04,C,2.0,103.5,C
1,2024-02-01,MI,ENRVD09,C,2.0,103.5,C
1,2024-02-01,MI,HCGC01,C,6.9,100.0,C
1,2024-02-01,MI,DETIC01,C,127.6,80.11,C
1,2024-02-01,MI,SEDVD03,C,0.1,80.11,C
1,2024-02-01,MI,LAUEVD3,C,0.2,79.25,C
1,2024-02-01,MI,OPPIC01,C,7.5,79.25,C
1,2024-02-01,MI,SWAPC01,C,16.1,79.25,C
1,2024-02-01,MI,CYEC01,C,2.0,79.25,C
1,2024-02-01,MI,HISVD44,C,1.6,79.0,C
1,2024-02-01,MI,HISVD28,C,1.5,79.0,C
1,2024-02-01,MI,HISVD27,C,1.4,79.0,C
1,2024-02-01,MI,HISVD51,C,0.8,79.0,C
1,2024-02-01,MI,FENC01,C,1.8,79.0,C
1,2024-02-01,MI,HISVD18,C,1.2,79.0,C
1,2024-02-01,MI,ALUEC01,C,0.5,79.0,C
1,2024-02-01,MI,URAIC01,C,0.7,79.0,C
1,2024-02-01,MI,WATRM06,C,1.5,79.0,C
1,2024-02-01,MI,HISVD13,C,1.5,79.0,C
1,2024-02-01,MI,HISVD17,C,1.5,79.0,C
1,2024-02-01,MI,TLCRC01,C,3.6,79.0,C
1,2024-02-01,MI,HISPC01,C,6.7,79.0,C
1,2024-02-01,MI,WATIC01,C,1.3,79.0,C
1,2024-02-01,MI,SWAPC01,C,2.3,74.25,C
1,2024-02-01,MI,AGRIC01,C,11.6,74.25,C
1,2024-02-01,MI,SWARM01,C,7.0,74.25,C
1,2024-02-01,MI,AENEC01,C,4.9,74.25,C
1,2024-02-01,MI,GESTC01,C,12.7,74.01,C
1,2024-02-01,MI,GESTVD4,C,2.0,74.01,C
1,2024-02-01,MI,GSVD117,C,3.1,74.01,C
1,2024-02-01,MI,GSVD116,C,3.3,74.01,C
1,2024-02-01,MI,WATIC01,C,1.0,74.0,C
1,2024-02-01,MI,EYPC01,C,7.1,72.25,C
1,2024-02-01,MI,ENPEC01,C,3.5,72.25,C
1,2024-02-01,MI,ENPRM01,C,9.2,72.25,C
1,2024-02-01,MI,AIREC01,C,5.6,72.25,C
1,2024-02-01,MI,AGRIC01,C,0.4,72.25,C
1,2024-02-01,MI,GALPWC2,C,0.4,72.14,C
1,2024-02-01,MI,INERM02,C,4.3,72.0,C
1,2024-02-01,MI,INERC01,C,12.3,72.0,C
1,2024-02-01,MI,GOIRM01,C,1.0,71.1,C
1,2024-02-01,MI,EYPC01,C,21.1,71.1,C
1,2024-02-01,MI,GOIRM02,C,0.4,71.1,C
1,2024-02-01,MI,LAURM01,C,2.1,71.1,C
1,2024-02-01,MI,GOIRM03,C,0.7,71.1,C
1,2024-02-01,MI,GOIRM05,C,0.5,71.1,C
1,2024-02-01,MI,GNVD132,C,21.9,71.0,C
1,2024-02-01,MI,GALPWC2,C,0.4,69.14,C
1,2024-02-01,MI,UMEMC01,C,4.4,69.1,C
1,2024-02-01,MI,ENRVD07,C,3.0,69.0,C
1,2024-02-01,MI,GEOAC01,C,3.0,69.0,C
1,2024-02-01,MI,FORTIC2,C,3.4,69.0,C
1,2024-02-01,MI,FORTC01,C,3.4,69.0,C
1,2024-02-01,MI,CLIVD38,C,0.3,69.0,C
1,2024-02-01,MI,CLIVD36,C,0.1,69.0,C
1,2024-02-01,MI,ENRVD06,C,0.1,69.0,C
1,2024-02-01,MI,IBEVD17,C,1.5,69.0,C
1,2024-02-01,MI,ICLIC01,C,9.0,69.0,C
1,2024-02-01,MI,ALUEC01,C,0.5,68.99,C
1,2024-02-01,MI,URAIC01,C,1.0,68.99,C
1,2024-02-01,MI,FORTIC2,C,6.7,68.85,C
1,2024-02-01,MI,FORTC01,C,6.7,68.85,C
1,2024-02-01,MI,HISVD03,C,1.0,68.0,C
1,2024-02-01,MI,HISVD01,C,0.9,68.0,C
1,2024-02-01,MI,HISVD05,C,1.4,68.0,C
1,2024-02-01,MI,HISVD16,C,1.2,68.0,C
1,2024-02-01,MI,COALC01,C,4.5,68.0,C
1,2024-02-01,MI,HISVD15,C,6.4,68.0,C
1,2024-02-01,MI,HISVD59,C,0.6,68.0,C
1,2024-02-01,MI,ETSOC01,C,2.5,68.0,C
1,2024-02-01,MI,HISVD47,C,0.6,68.0,C
1,2024-02-01,MI,HISVD46,C,3.1,68.0,C
1,2024-02-01,MI,URAIC01,C,1.2,68.0,C
1,2024-02-01,MI,HISVD04,C,1.4,68.0,C
1,2024-02-01,MI,HISVD46,C,3.0,67.01,C
1,2024-02-01,MI,HISVD47,C,0.6,67.01,C
1,2024-02-01,MI,HISVD59,C,0.6,67.01,C
1,2024-02-01,MI,HISVD15,C,6.6,67.01,C
1,2024-02-01,MI,HISVD16,C,1.2,67.01,C
1,2024-02-01,MI,HISVD51,C,0.8,67.01,C
1,2024-02-01,MI,HISVD27,C,1.3,67.01,C
1,2024-02-01,MI,HISVD28,C,1.5,67.01,C
1,2024-02-01,MI,HISVD44,C,1.6,67.01,C
1,2024-02-01,MI,HISVD18,C,1.2,67.01,C
1,2024-02-01,MI,HISVD13,C,1.6,67.01,C
1,2024-02-01,MI,HISVD17,C,1.5,67.01,C
1,2024-02-01,MI,HISPC01,C,6.6,67.01,C
1,2024-02-01,MI,VARAC01,C,1.0,66.51,C
1,2024-02-01,MI,GALPWC2,C,0.3,66.26,C
1,2024-02-01,MI,FORTC01,C,2.0,66.05,C
1,2024-02-01,MI,FORTIC2,C,2.0,66.05,C
1,2024-02-01,MI,EGLEC01,C,23.3,66.01,C
1,2024-02-01,MI,TLCRC01,C,3.6,66.0,C
1,2024-02-01,MI,SORXC01,C,25.0,66.0,C
1,2024-02-01,MI,CEVD357,V,0.8,-100.0,C
