Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Apr 6, 2024 9:00 PM;Apr 6, 2024 10:00 PM;4,544.25;1,868.50;5,950.75;22,301.50;3.75;102.25;-;3,516.75;1,761.00;3,545.25;4,173.50;1,909.25
Apr 6, 2024 10:00 PM;Apr 6, 2024 11:00 PM;4,405.75;1,881.50;6,078.75;22,215.25;3.50;103.00;-;3,227.00;1,711.50;3,462.00;2,665.00;1,927.25
Apr 6, 2024 11:00 PM;Apr 7, 2024 12:00 AM;4,270.25;1,767.00;6,880.00;22,375.50;3.50;104.50;-;2,873.50;1,678.50;3,094.75;1,073.50;1,935.50
Apr 7, 2024 12:00 AM;Apr 7, 2024 1:00 AM;4,193.25;1,747.75;6,971.00;22,518.75;5.00;105.00;-;2,737.25;1,652.75;3,034.00;428.25;1,916.75
Apr 7, 2024 1:00 AM;Apr 7, 2024 2:00 AM;4,123.50;1,796.50;6,578.75;22,058.75;5.50;105.00;-;2,752.00;1,631.75;3,105.75;402.00;1,909.00
Apr 7, 2024 2:00 AM;Apr 7, 2024 3:00 AM;4,084.00;1,804.00;6,627.00;22,403.00;5.50;105.25;-;2,766.75;1,610.50;3,123.00;410.25;1,907.75
Apr 7, 2024 3:00 AM;Apr 7, 2024 4:00 AM;4,071.75;1,723.50;6,569.50;23,241.75;6.00;104.00;-;2,767.25;1,593.00;3,172.25;591.75;1,924.75
Apr 7, 2024 4:00 AM;Apr 7, 2024 5:00 AM;4,103.00;1,725.00;6,535.50;24,370.00;5.00;104.50;-;2,752.25;1,587.75;3,413.75;774.50;1,946.75
Apr 7, 2024 5:00 AM;Apr 7, 2024 6:00 AM;4,133.25;1,728.00;6,298.50;25,976.25;5.50;103.75;-;2,771.00;1,575.50;3,690.00;704.50;1,955.00
Apr 7, 2024 6:00 AM;Apr 7, 2024 7:00 AM;4,245.25;1,762.00;5,992.50;26,762.25;77.00;104.25;-;2,776.25;1,571.50;3,842.00;441.75;1,933.25
Apr 7, 2024 7:00 AM;Apr 7, 2024 8:00 AM;4,313.75;1,759.50;6,284.25;24,157.25;2,417.75;104.50;-;2,781.00;1,572.25;3,667.25;771.75;1,914.75
Apr 7, 2024 8:00 AM;Apr 7, 2024 9:00 AM;4,309.75;1,788.00;6,420.50;20,071.25;8,206.50;103.50;-;2,793.00;1,579.75;3,501.50;534.50;1,917.00
Apr 7, 2024 9:00 AM;Apr 7, 2024 10:00 AM;4,289.25;1,862.50;3,970.50;16,221.00;15,337.50;103.75;-;2,801.25;1,610.50;3,228.50;743.75;1,907.50
Apr 7, 2024 10:00 AM;Apr 7, 2024 11:00 AM;4,201.00;1,857.75;3,153.00;11,923.50;22,391.50;101.50;-;2,795.50;1,618.25;3,229.50;306.50;1,892.75
Apr 7, 2024 11:00 AM;Apr 7, 2024 12:00 PM;4,105.75;1,769.75;2,701.50;10,580.00;28,595.50;101.00;-;2,786.25;1,612.75;2,935.75;89.25;1,878.00
Apr 7, 2024 12:00 PM;Apr 7, 2024 1:00 PM;3,979.25;1,708.25;1,738.75;9,555.00;31,150.75;101.25;-;2,798.00;1,619.75;2,895.25;33.00;1,869.75
Apr 7, 2024 1:00 PM;Apr 7, 2024 2:00 PM;3,884.00;1,699.75;1,132.75;8,335.75;32,019.75;99.00;-;2,817.50;1,612.25;2,880.00;4.00;1,860.25
Apr 7, 2024 2:00 PM;Apr 7, 2024 3:00 PM;3,795.50;1,704.50;1,062.25;7,246.00;30,318.25;99.00;-;3,125.00;1,573.25;2,858.25;45.75;1,784.75
Apr 7, 2024 3:00 PM;Apr 7, 2024 4:00 PM;3,882.00;1,659.25;2,229.75;7,468.75;26,566.75;98.00;-;3,299.25;1,609.00;3,117.00;161.25;1,869.25
Apr 7, 2024 4:00 PM;Apr 7, 2024 5:00 PM;3,994.25;1,716.25;3,048.50;9,543.00;20,188.75;96.25;-;3,426.50;1,643.75;3,288.50;190.25;1,839.25
Apr 7, 2024 5:00 PM;Apr 7, 2024 6:00 PM;4,160.00;1,790.25;5,467.25;8,521.00;12,136.50;97.25;-;3,599.25;1,726.50;3,669.25;551.50;1,895.25
Apr 7, 2024 6:00 PM;Apr 7, 2024 7:00 PM;4,410.25;1,836.75;4,800.75;6,279.75;4,922.00;98.00;-;4,913.50;1,924.25;4,575.50;1,705.25;1,913.00
Apr 7, 2024 7:00 PM;Apr 7, 2024 8:00 PM;4,594.75;2,082.25;4,395.00;4,961.50;802.25;100.00;-;5,846.00;2,125.50;6,419.50;5,767.00;1,912.75
Apr 7, 2024 8:00 PM;Apr 7, 2024 9:00 PM;4,597.25;2,046.00;4,165.50;5,231.75;13.00;101.25;-;6,076.00;2,083.00;7,216.50;5,017.75;1,954.75
Apr 7, 2024 9:00 PM;Apr 7, 2024 10:00 PM;4,458.25;1,983.00;3,936.00;6,527.25;3.25;102.25;-;6,319.75;2,013.50;7,085.25;3,362.00;1,955.00
Apr 7, 2024 10:00 PM;Apr 7, 2024 11:00 PM;4,190.25;1,898.50;4,078.00;7,797.50;3.25;103.00;-;6,725.00;1,933.75;6,750.25;2,319.00;1,906.25
Apr 7, 2024 11:00 PM;Apr 8, 2024 12:00 AM;3,989.00;1,824.00;4,632.25;8,986.00;4.25;104.00;-;6,812.50;1,817.00;5,499.25;672.50;1,850.00
Apr 8, 2024 12:00 AM;Apr 8, 2024 1:00 AM;3,777.50;1,766.50;4,953.75;8,923.25;5.00;105.00;-;6,716.25;1,748.75;4,818.50;36.75;1,893.00
Apr 8, 2024 1:00 AM;Apr 8, 2024 2:00 AM;3,748.50;1,727.00;4,653.75;8,635.50;5.00;105.25;-;6,211.25;1,665.00;4,975.75;20.00;1,905.25
Apr 8, 2024 2:00 AM;Apr 8, 2024 3:00 AM;3,736.00;1,762.50;4,056.25;7,854.00;5.00;105.50;-;6,357.75;1,676.50;5,123.50;123.00;1,936.00
Apr 8, 2024 3:00 AM;Apr 8, 2024 4:00 AM;3,756.50;1,809.75;3,403.25;6,879.50;4.50;105.25;-;6,799.00;1,690.75;5,133.00;145.50;1,924.00
Apr 8, 2024 4:00 AM;Apr 8, 2024 5:00 AM;3,815.75;1,826.25;2,844.50;5,828.25;4.75;104.75;-;7,515.50;1,765.75;5,484.50;281.50;1,902.00
Apr 8, 2024 5:00 AM;Apr 8, 2024 6:00 AM;3,940.25;1,940.75;2,734.25;5,334.25;5.00;103.75;-;7,867.50;2,252.00;7,028.25;874.25;1,889.75
Apr 8, 2024 6:00 AM;Apr 8, 2024 7:00 AM;4,178.25;2,104.50;2,465.25;5,855.75;51.00;103.25;-;8,162.25;3,065.75;8,442.50;3,463.75;1,865.50
Apr 8, 2024 7:00 AM;Apr 8, 2024 8:00 AM;4,325.25;2,069.50;2,320.25;5,713.25;1,926.75;101.75;-;8,388.25;3,494.75;8,559.75;5,561.25;1,898.00
Apr 8, 2024 8:00 AM;Apr 8, 2024 9:00 AM;4,339.25;1,921.25;2,099.50;5,048.50;7,687.25;98.25;-;8,639.75;3,351.00;8,454.75;3,332.75;1,936.25
Apr 8, 2024 9:00 AM;Apr 8, 2024 10:00 AM;4,232.00;1,981.00;2,088.50;3,291.50;16,430.75;94.75;-;8,814.25;2,828.50;7,154.75;1,770.75;1,919.00
Apr 8, 2024 10:00 AM;Apr 8, 2024 11:00 AM;4,027.50;1,920.75;1,556.75;1,949.75;25,929.75;94.50;-;8,476.00;2,457.50;5,705.50;328.50;1,879.75
Apr 8, 2024 11:00 AM;Apr 8, 2024 12:00 PM;3,892.75;1,996.75;725.25;1,735.00;31,998.50;93.25;-;6,889.75;2,521.00;4,627.25;206.00;1,865.75
Apr 8, 2024 12:00 PM;Apr 8, 2024 1:00 PM;3,745.25;1,929.50;381.00;1,618.50;34,290.50;89.00;-;5,815.50;2,537.25;4,611.75;318.75;1,811.25
Apr 8, 2024 1:00 PM;Apr 8, 2024 2:00 PM;3,719.50;1,852.75;186.00;2,180.50;33,830.00;91.00;-;5,957.50;2,528.25;4,670.50;107.00;1,855.50
Apr 8, 2024 2:00 PM;Apr 8, 2024 3:00 PM;3,732.75;1,949.75;90.50;3,281.75;31,156.25;91.00;-;5,914.25;2,284.75;4,706.25;57.00;1,874.00
Apr 8, 2024 3:00 PM;Apr 8, 2024 4:00 PM;3,761.50;1,979.25;89.75;3,551.25;26,761.75;92.25;-;6,574.50;2,423.00;5,015.75;245.25;1,878.25
Apr 8, 2024 4:00 PM;Apr 8, 2024 5:00 PM;3,873.50;1,912.50;187.75;3,172.00;20,487.00;92.25;-;7,228.75;3,002.00;6,229.50;314.75;1,849.75
Apr 8, 2024 5:00 PM;Apr 8, 2024 6:00 PM;4,077.50;1,949.75;594.75;3,022.00;12,838.50;91.25;-;7,761.25;4,139.50;8,231.00;1,962.50;1,867.50
Apr 8, 2024 6:00 PM;Apr 8, 2024 7:00 PM;4,275.50;2,048.50;1,162.50;2,978.00;5,734.00;92.75;-;8,208.50;4,858.00;9,850.75;3,861.75;1,878.75
Apr 8, 2024 7:00 PM;Apr 8, 2024 8:00 PM;4,370.00;2,010.75;1,656.50;3,593.50;1,095.50;93.50;-;8,269.00;5,176.00;10,954.00;5,674.50;1,857.25
Apr 8, 2024 8:00 PM;Apr 8, 2024 9:00 PM;4,357.25;2,016.25;2,078.00;5,756.25;21.25;98.00;-;8,201.75;5,269.75;11,205.00;4,883.50;1,902.50
Apr 8, 2024 9:00 PM;Apr 8, 2024 10:00 PM;4,186.50;1,963.00;2,299.00;8,987.75;4.75;96.50;-;8,072.50;4,715.25;9,860.75;3,973.50;1,849.75
Apr 8, 2024 10:00 PM;Apr 8, 2024 11:00 PM;4,046.75;1,907.00;2,226.00;11,224.00;3.50;98.25;-;7,757.25;3,875.75;8,184.50;2,188.00;1,848.50
Apr 8, 2024 11:00 PM;Apr 9, 2024 12:00 AM;3,897.00;1,817.25;2,343.75;12,190.25;5.00;98.75;-;7,172.00;2,921.25;6,202.00;1,037.75;1,839.75
Apr 9, 2024 12:00 AM;Apr 9, 2024 1:00 AM;3,806.00;1,781.25;2,441.25;12,955.75;5.00;98.00;-;6,400.00;2,308.50;5,074.00;701.00;1,807.25
Apr 9, 2024 1:00 AM;Apr 9, 2024 2:00 AM;3,763.00;1,779.50;2,720.75;13,551.25;5.00;100.00;-;5,121.50;2,007.00;4,813.00;505.75;1,816.25
Apr 9, 2024 2:00 AM;Apr 9, 2024 3:00 AM;3,710.00;1,792.50;3,565.25;13,927.75;5.00;101.25;-;4,164.00;1,676.50;4,364.75;284.25;1,875.50
Apr 9, 2024 3:00 AM;Apr 9, 2024 4:00 AM;3,701.25;1,814.00;4,235.00;13,097.25;5.00;102.00;-;3,929.00;1,683.75;3,986.75;268.25;1,856.00
Apr 9, 2024 4:00 AM;Apr 9, 2024 5:00 AM;3,755.00;1,773.00;3,806.00;12,913.00;5.75;101.50;-;4,036.25;1,708.75;3,981.50;214.75;1,804.00
Apr 9, 2024 5:00 AM;Apr 9, 2024 6:00 AM;3,882.75;1,850.00;3,415.50;14,283.50;6.50;100.75;-;5,033.75;1,798.50;4,270.50;902.75;1,799.00
Apr 9, 2024 6:00 AM;Apr 9, 2024 7:00 AM;4,124.25;1,900.50;3,632.75;16,249.25;112.75;100.25;-;6,244.00;1,962.25;4,787.50;2,365.50;1,795.50
Apr 9, 2024 7:00 AM;Apr 9, 2024 8:00 AM;4,242.75;1,853.50;3,796.25;17,296.75;2,247.75;98.00;-;6,271.75;2,021.25;4,986.25;3,436.25;1,861.50
Apr 9, 2024 8:00 AM;Apr 9, 2024 9:00 AM;4,245.50;1,851.50;4,947.00;16,779.50;6,942.25;97.25;-;6,275.00;2,033.25;5,103.00;3,055.50;1,900.00
Apr 9, 2024 9:00 AM;Apr 9, 2024 10:00 AM;4,072.75;1,969.25;5,475.25;15,462.50;12,593.75;95.00;-;6,107.75;2,017.00;4,780.25;1,483.00;1,887.75
Apr 9, 2024 10:00 AM;Apr 9, 2024 11:00 AM;3,874.00;2,080.50;4,620.50;15,630.00;17,385.50;93.25;-;5,661.75;1,920.50;4,042.75;730.00;1,919.25
Apr 9, 2024 11:00 AM;Apr 9, 2024 12:00 PM;3,734.75;2,023.00;3,720.00;17,645.25;19,775.00;94.00;-;5,267.00;1,890.75;3,886.75;582.50;1,826.00
Apr 9, 2024 12:00 PM;Apr 9, 2024 1:00 PM;3,608.50;1,986.75;3,971.00;20,113.75;20,373.50;96.00;-;4,611.00;1,924.75;3,845.00;145.75;1,882.50
Apr 9, 2024 1:00 PM;Apr 9, 2024 2:00 PM;3,578.25;2,030.00;3,934.25;22,318.50;19,714.00;97.50;-;4,639.00;2,036.75;3,735.25;59.50;1,919.25
Apr 9, 2024 2:00 PM;Apr 9, 2024 3:00 PM;3,551.75;2,129.50;4,757.25;24,393.50;17,318.25;100.25;-;4,638.75;1,975.25;3,671.25;107.75;1,928.00
Apr 9, 2024 3:00 PM;Apr 9, 2024 4:00 PM;3,590.50;2,031.50;4,997.75;26,144.00;13,314.50;102.75;-;4,407.00;2,208.25;3,590.25;42.50;1,916.75
Apr 9, 2024 4:00 PM;Apr 9, 2024 5:00 PM;3,709.00;2,010.25;4,959.75;27,889.50;9,105.75;104.75;-;3,938.25;2,354.00;3,742.25;120.75;1,935.25
Apr 9, 2024 5:00 PM;Apr 9, 2024 6:00 PM;3,928.50;1,961.75;5,509.75;28,133.50;5,534.50;106.75;-;4,386.25;2,784.75;4,432.75;463.25;1,877.75
Apr 9, 2024 6:00 PM;Apr 9, 2024 7:00 PM;4,186.50;1,927.50;6,710.25;26,904.25;2,556.50;107.50;-;4,959.00;3,150.75;4,959.25;2,143.25;1,862.00
Apr 9, 2024 7:00 PM;Apr 9, 2024 8:00 PM;4,277.50;1,902.00;6,607.75;25,775.00;654.25;106.50;-;5,131.00;3,243.25;5,317.75;3,890.50;1,880.25
Apr 9, 2024 8:00 PM;Apr 9, 2024 9:00 PM;4,237.75;1,859.75;5,899.25;26,716.50;27.75;106.75;-;5,071.25;3,418.00;5,681.75;3,592.50;1,898.50
Apr 9, 2024 9:00 PM;Apr 9, 2024 10:00 PM;4,098.25;1,866.75;4,778.00;27,859.50;6.50;104.50;-;4,530.50;3,500.75;6,106.00;1,520.25;1,884.25
Apr 9, 2024 10:00 PM;Apr 9, 2024 11:00 PM;3,943.00;1,887.75;3,885.75;26,766.75;5.00;108.50;-;3,944.50;3,448.25;6,350.75;249.00;1,883.50
Apr 9, 2024 11:00 PM;Apr 10, 2024 12:00 AM;3,768.00;1,836.50;4,049.50;26,224.75;6.00;110.25;-;3,892.25;3,309.25;5,784.00;170.25;1,841.75
Apr 10, 2024 12:00 AM;Apr 10, 2024 1:00 AM;3,668.00;1,795.25;4,170.50;25,507.75;6.00;111.00;-;4,073.00;3,210.25;5,376.75;59.00;1,801.00
Apr 10, 2024 1:00 AM;Apr 10, 2024 2:00 AM;3,643.50;1,794.50;4,487.75;24,415.50;6.25;108.00;-;4,280.00;2,958.75;5,181.25;67.50;1,771.00
Apr 10, 2024 2:00 AM;Apr 10, 2024 3:00 AM;3,629.50;1,794.00;4,466.50;22,862.50;6.25;106.00;-;4,481.25;2,632.75;5,519.50;118.75;1,787.25
Apr 10, 2024 3:00 AM;Apr 10, 2024 4:00 AM;3,628.75;1,809.50;4,483.25;21,498.50;6.50;106.50;-;4,425.25;2,624.25;5,683.00;99.75;1,822.00
Apr 10, 2024 4:00 AM;Apr 10, 2024 5:00 AM;3,681.25;1,838.00;4,313.00;20,138.00;7.00;106.75;-;4,995.50;2,601.50;5,867.00;93.50;1,804.50
Apr 10, 2024 5:00 AM;Apr 10, 2024 6:00 AM;3,812.25;1,865.00;4,380.75;18,959.50;6.25;107.00;-;5,559.25;2,850.25;6,337.00;491.00;1,812.75
Apr 10, 2024 6:00 AM;Apr 10, 2024 7:00 AM;4,067.75;1,932.75;5,085.25;18,456.50;46.50;106.75;-;5,849.75;3,274.50;7,671.25;1,878.00;1,776.50
Apr 10, 2024 7:00 AM;Apr 10, 2024 8:00 AM;4,255.75;1,989.25;4,670.00;16,421.00;1,668.25;107.00;-;6,001.75;3,694.50;8,356.25;4,528.50;1,798.50
Apr 10, 2024 8:00 AM;Apr 10, 2024 9:00 AM;4,296.00;1,931.00;3,507.00;14,599.50;6,239.75;107.50;-;6,862.50;4,003.75;7,880.25;4,422.75;1,752.00
Apr 10, 2024 9:00 AM;Apr 10, 2024 10:00 AM;4,190.00;1,896.50;2,699.50;14,174.25;12,863.50;106.75;-;7,078.00;3,903.25;6,789.00;2,523.50;1,672.00
Apr 10, 2024 10:00 AM;Apr 10, 2024 11:00 AM;3,916.50;1,841.00;2,197.25;13,927.50;19,292.25;106.50;-;6,410.00;3,432.50;5,317.00;426.25;1,718.25
Apr 10, 2024 11:00 AM;Apr 10, 2024 12:00 PM;3,792.50;1,832.75;2,419.75;13,056.00;24,546.75;108.00;-;5,056.25;3,106.25;4,254.50;135.50;1,791.50
Apr 10, 2024 12:00 PM;Apr 10, 2024 1:00 PM;3,676.25;1,812.50;2,864.50;12,193.50;26,931.50;107.75;-;4,391.75;2,910.50;3,809.75;45.75;1,618.00
Apr 10, 2024 1:00 PM;Apr 10, 2024 2:00 PM;3,652.50;1,830.75;3,136.00;11,224.50;27,092.00;105.25;-;4,364.25;2,722.25;3,589.00;29.25;1,702.00
Apr 10, 2024 2:00 PM;Apr 10, 2024 3:00 PM;3,663.00;1,836.25;3,807.25;10,088.50;26,051.25;103.25;-;3,994.00;2,779.00;3,799.00;33.75;1,806.25
Apr 10, 2024 3:00 PM;Apr 10, 2024 4:00 PM;3,699.75;1,853.25;3,988.75;9,473.50;23,786.75;104.50;-;4,165.75;2,786.75;3,588.75;43.75;1,757.75
Apr 10, 2024 4:00 PM;Apr 10, 2024 5:00 PM;3,860.75;1,895.75;4,273.25;8,871.00;19,225.00;105.25;-;4,339.00;2,835.00;4,118.25;339.75;1,758.75
Apr 10, 2024 5:00 PM;Apr 10, 2024 6:00 PM;4,100.25;1,908.00;4,349.25;7,892.75;13,079.25;106.00;-;5,482.00;3,349.75;5,719.50;1,851.50;1,775.50
Apr 10, 2024 6:00 PM;Apr 10, 2024 7:00 PM;4,290.00;1,961.50;4,012.25;5,225.00;6,698.50;105.00;-;6,748.00;4,306.75;8,050.25;2,478.25;1,928.00
Apr 10, 2024 7:00 PM;Apr 10, 2024 8:00 PM;4,382.00;1,961.00;4,781.50;3,427.00;1,637.25;108.00;-;7,073.50;4,613.00;8,329.25;3,191.75;2,015.50
Apr 10, 2024 8:00 PM;Apr 10, 2024 9:00 PM;4,445.75;1,946.50;4,592.50;3,338.25;36.75;109.00;-;6,810.75;4,442.50;9,194.00;5,490.50;2,096.50
Apr 10, 2024 9:00 PM;Apr 10, 2024 10:00 PM;4,395.25;1,926.50;4,694.75;4,247.25;5.00;108.50;-;6,436.25;4,110.75;8,890.75;4,570.25;2,027.50
Apr 10, 2024 10:00 PM;Apr 10, 2024 11:00 PM;4,225.75;1,932.25;5,257.75;6,072.50;7.50;110.50;-;6,545.00;3,374.75;8,038.00;3,987.00;1,783.75
Apr 10, 2024 11:00 PM;Apr 11, 2024 12:00 AM;4,050.50;1,837.25;5,113.50;9,090.50;6.25;112.00;-;5,685.50;2,826.50;6,840.25;2,153.25;1,778.75
Apr 11, 2024 12:00 AM;Apr 11, 2024 1:00 AM;3,915.25;1,838.50;5,289.75;12,573.50;8.25;112.00;-;4,578.50;2,479.75;6,562.50;432.25;1,784.00
Apr 11, 2024 1:00 AM;Apr 11, 2024 2:00 AM;3,856.25;1,860.50;4,804.50;15,769.75;7.75;112.50;-;3,728.25;2,105.75;5,374.75;135.00;1,733.75
Apr 11, 2024 2:00 AM;Apr 11, 2024 3:00 AM;3,821.00;1,832.75;4,107.75;17,703.25;7.25;113.25;-;3,950.75;2,183.25;4,916.75;277.25;1,767.75
Apr 11, 2024 3:00 AM;Apr 11, 2024 4:00 AM;3,799.75;1,784.25;4,278.00;18,257.25;6.75;113.25;-;4,063.50;2,293.00;5,406.00;213.50;1,838.75
Apr 11, 2024 4:00 AM;Apr 11, 2024 5:00 AM;3,797.50;1,826.75;4,422.25;18,228.50;6.25;113.00;-;4,102.25;2,517.00;5,951.00;145.75;1,809.00
Apr 11, 2024 5:00 AM;Apr 11, 2024 6:00 AM;3,902.00;1,848.50;4,097.75;19,340.25;7.00;111.75;-;4,926.25;2,742.00;6,438.00;294.00;1,864.75
Apr 11, 2024 6:00 AM;Apr 11, 2024 7:00 AM;4,106.50;1,994.00;3,762.50;20,949.50;255.00;112.00;-;5,836.75;3,165.75;7,099.50;2,653.00;1,854.00
Apr 11, 2024 7:00 AM;Apr 11, 2024 8:00 AM;4,199.50;1,849.75;4,090.00;20,457.25;3,946.75;110.75;-;6,216.00;3,377.75;6,845.00;3,464.00;1,857.75
Apr 11, 2024 8:00 AM;Apr 11, 2024 9:00 AM;4,198.75;1,878.00;4,235.75;18,278.50;11,734.50;109.25;-;5,745.00;3,629.75;6,114.75;2,434.00;1,862.50
Apr 11, 2024 9:00 AM;Apr 11, 2024 10:00 AM;4,046.25;1,893.75;4,149.25;16,349.50;20,101.50;108.75;-;4,585.75;3,481.75;5,759.50;965.25;1,848.25
Apr 11, 2024 10:00 AM;Apr 11, 2024 11:00 AM;3,903.25;1,798.00;4,574.50;17,301.00;25,789.00;106.75;-;4,108.00;3,012.50;4,691.75;82.75;1,816.00
Apr 11, 2024 11:00 AM;Apr 11, 2024 12:00 PM;3,808.25;1,783.50;4,459.00;17,815.50;28,475.25;105.25;-;3,981.25;3,070.50;4,321.00;66.00;1,761.25
Apr 11, 2024 12:00 PM;Apr 11, 2024 1:00 PM;3,723.00;1,826.50;3,984.00;17,206.50;29,349.50;105.25;-;3,680.00;2,945.00;4,311.50;198.75;1,771.50
Apr 11, 2024 1:00 PM;Apr 11, 2024 2:00 PM;3,721.25;1,840.00;4,146.75;15,571.25;29,231.50;107.25;-;3,641.75;2,952.50;4,574.50;95.50;1,795.25
Apr 11, 2024 2:00 PM;Apr 11, 2024 3:00 PM;3,743.50;1,870.50;4,710.75;14,260.25;28,133.75;105.50;-;3,577.00;3,208.50;3,646.00;73.25;1,762.75
Apr 11, 2024 3:00 PM;Apr 11, 2024 4:00 PM;3,815.50;1,875.00;3,839.25;12,722.50;24,995.00;103.75;-;3,988.75;3,048.25;3,582.25;73.75;1,758.50
Apr 11, 2024 4:00 PM;Apr 11, 2024 5:00 PM;4,025.50;1,907.50;4,291.75;10,697.00;20,026.00;104.00;-;4,561.25;2,448.50;3,931.25;315.00;1,776.25
Apr 11, 2024 5:00 PM;Apr 11, 2024 6:00 PM;4,263.25;1,861.25;4,489.50;9,437.50;13,078.25;102.50;-;6,081.00;2,483.25;6,177.75;1,720.50;1,802.75
Apr 11, 2024 6:00 PM;Apr 11, 2024 7:00 PM;4,462.50;1,921.25;3,466.50;8,527.75;6,100.75;105.00;-;6,508.50;2,622.00;9,258.50;2,744.00;1,838.25
Apr 11, 2024 7:00 PM;Apr 11, 2024 8:00 PM;4,538.00;1,871.25;3,043.25;7,186.50;1,278.00;109.25;-;6,676.75;2,590.00;10,184.50;4,748.50;1,861.00
Apr 11, 2024 8:00 PM;Apr 11, 2024 9:00 PM;4,515.50;1,955.00;3,081.25;6,013.25;24.75;110.00;-;6,677.50;2,441.50;10,331.75;5,835.75;1,837.50
Apr 11, 2024 9:00 PM;Apr 11, 2024 10:00 PM;4,431.00;1,899.25;3,296.25;5,998.25;8.75;110.50;-;6,690.25;2,367.75;9,886.50;4,522.25;1,842.50
Apr 11, 2024 10:00 PM;Apr 11, 2024 11:00 PM;4,255.00;1,842.75;3,371.75;6,252.25;5.00;108.50;-;6,630.75;2,231.50;8,564.75;2,498.00;1,666.25
Apr 11, 2024 11:00 PM;Apr 12, 2024 12:00 AM;4,079.00;1,852.50;4,052.50;6,077.25;6.25;109.25;-;6,593.00;2,109.75;7,585.75;1,667.00;1,722.25
Apr 12, 2024 12:00 AM;Apr 12, 2024 1:00 AM;3,918.00;1,836.25;4,901.75;5,764.00;6.00;110.00;-;5,892.75;1,980.50;5,337.25;312.50;1,830.75
Apr 12, 2024 1:00 AM;Apr 12, 2024 2:00 AM;3,870.00;1,825.75;5,401.50;5,716.50;6.75;110.25;-;5,482.75;1,953.50;4,962.25;152.50;1,849.75
Apr 12, 2024 2:00 AM;Apr 12, 2024 3:00 AM;3,796.50;1,803.75;5,543.00;5,943.75;6.50;111.25;-;5,004.75;1,717.00;4,915.00;94.50;1,849.75
Apr 12, 2024 3:00 AM;Apr 12, 2024 4:00 AM;3,786.50;1,848.00;5,437.25;6,241.00;6.00;112.00;-;5,123.25;1,719.25;4,856.50;97.75;1,851.50
Apr 12, 2024 4:00 AM;Apr 12, 2024 5:00 AM;3,886.25;1,881.25;5,499.75;6,205.75;6.25;112.00;-;5,291.25;1,715.50;5,022.25;258.50;1,879.50
Apr 12, 2024 5:00 AM;Apr 12, 2024 6:00 AM;4,031.50;1,972.00;5,665.50;7,063.50;6.25;112.00;-;6,205.75;1,755.50;5,909.00;951.75;1,873.50
Apr 12, 2024 6:00 AM;Apr 12, 2024 7:00 AM;4,281.75;2,053.50;6,124.75;8,024.75;184.50;109.25;-;6,497.75;1,871.25;6,953.75;2,935.75;1,835.00
Apr 12, 2024 7:00 AM;Apr 12, 2024 8:00 AM;4,415.25;2,063.75;5,943.25;9,204.00;2,927.00;109.25;-;6,564.75;1,947.75;7,105.00;4,566.75;1,844.00
Apr 12, 2024 8:00 AM;Apr 12, 2024 9:00 AM;4,399.50;1,911.00;5,706.25;10,297.50;9,360.50;110.00;-;6,156.50;1,816.75;6,856.25;1,958.75;1,869.25
Apr 12, 2024 9:00 AM;Apr 12, 2024 10:00 AM;4,208.50;1,912.50;5,724.00;11,657.50;17,365.50;108.50;-;4,559.50;1,772.75;5,363.75;782.75;1,813.00
Apr 12, 2024 10:00 AM;Apr 12, 2024 11:00 AM;3,974.00;1,925.00;5,698.25;13,464.75;24,589.75;107.00;-;3,475.25;1,744.50;3,754.00;286.25;1,820.50
Apr 12, 2024 11:00 AM;Apr 12, 2024 12:00 PM;3,848.00;1,800.25;6,144.50;15,263.50;29,444.75;108.75;-;3,468.75;1,704.25;3,168.25;1.75;1,812.50
Apr 12, 2024 12:00 PM;Apr 12, 2024 1:00 PM;3,743.25;1,800.50;5,527.00;16,161.25;31,836.75;107.75;-;3,818.00;1,707.75;3,098.75;11.25;1,804.50
Apr 12, 2024 1:00 PM;Apr 12, 2024 2:00 PM;3,698.00;1,823.00;5,665.75;16,904.75;32,513.75;107.50;-;3,720.50;1,680.25;3,065.75;13.00;1,796.25
Apr 12, 2024 2:00 PM;Apr 12, 2024 3:00 PM;3,698.00;1,865.25;5,396.75;17,440.75;31,680.75;107.75;-;3,416.25;1,657.75;3,044.25;64.75;1,787.25
Apr 12, 2024 3:00 PM;Apr 12, 2024 4:00 PM;3,739.00;1,876.25;5,087.25;17,638.00;28,186.25;106.50;-;3,324.00;1,388.25;3,061.75;72.00;1,792.75
Apr 12, 2024 4:00 PM;Apr 12, 2024 5:00 PM;3,826.25;1,910.00;4,761.75;17,161.25;22,850.25;102.50;-;3,412.50;1,305.25;3,235.75;110.00;1,819.00
